weiboID,sentenceID,sentence,opinionated,polarity
6877,1,#官员财产公示#公布与不公布不重要，社会分配公不公是根本。,N,NA
6877,2,平常在心，平心是金，民心是镜，镜蒙容非。,N,NA
6878,1,#官员财产公示#得瑟什么，这事悬！,Y,NEG
6879,1,#官员财产公示#这是个冷笑话么？,Y,NEG
6880,1,#官员财产公示#明摆着是骗傻子的。,Y,NEG
6880,2,到银行查一下啥鸡巴都清楚了。,N,NA
6880,3,这不是下边叫唤得不行了，才弄出个这玩意，让畜生公示？,Y,NEG
6880,4,哎呀，别笑死洒家了！,Y,NEG
6880,5,你敢投诉，等于向社会宣战，傻子才投诉！,N,NA
6880,6,草！,N,NA
6882,1,#官员财产公示#官员财产公示难再一次印证：第一，靠拥有权力者革自己的命、监督约束自己的权利基本就是扯淡。,Y,NEG
6882,2,第二，即便官员财产公示制度顺利施行，老百姓没有监督权，官员不向老百姓负责而只对上负责，财产公示就还是摆设。,Y,NEG
6882,3,第三，社会从上到下对腐败零容忍的氛围缺乏，腐败就就继续拥有深厚的土壤。,Y,NEG
6885,1,#官员财产公示#大家都来考公务员吧,N,NA
6887,1,#官员财产公示# 公开的只是明的，暗的有谁知道呢！,Y,NEG
6889,1,#官员财产公示#在职的官员财产可以公开，不在职的七大姑，八大姨财产没义务公开，到时玩个李代桃僵，还不是照样我行我素！,Y,NEG
6889,2,所以就不用搞那么多欺人的花样，百姓已经懒得理会你是不是脱了裤子放屁了!.,Y,NEG
6889,3,.4分钟前 来自腾讯微博       分享  详情,N,NA
6890,1,#官员财产公示#一介草民不谈政治，官不贪那九不叫官了。,Y,NEG
6896,1,#官员财产公示#非常欢迎，至少可以对比一下和官员的工资差别有多大，能知道收入的变化，也就能发现问题所在。,Y,POS
6899,1,#官员财产公示#  政府这样不行,Y,NEG
6901,1,#官员财产公示#国家公职腐败上上下下、深根蒂固。,Y,NEG
6901,2,"晒财产在廉政建设中虽然可行，但让公权力在握的贪官污吏们\""晒\""自己的罪恶，恐怕只能让\""公示\""流于形式或难产！",Y,NEG
6901,3,归根结底，还是制度问题：民权是一句空话！,Y,NEG
6901,4,民众对政府职能部门缺乏有效的监督机制，致使公权力暴走、部分人有侍无恐，腐败恣虐！,Y,NEG
6901,5,谁是骗子？！,N,NA
6902,1,#官员财产公示#谁会傻到自己名义有几套房，早就转转到小三的裤腰里了,Y,NEG
6907,1,#官员财产公示#我看是红黑不分家，倒霉的只有百姓！,Y,NEG
6908,1,#官员财产公示#现在好人还能当官？,Y,NEG
6908,2,不贪能当官？,Y,NEG
6908,3,反正我不信有当官不贪的，一个村长都贪更不用说比村长大的了,Y,NEG
6912,1,#官员财产公示#有个故事叫掩耳盗铃,Y,NEG
6914,1,#官员财产公示# 你拍一我拍一一个官员坐飞机  你拍二我拍二两个官员在相斗  你拍三我拍三三个官员抱金砖  你拍四我拍四四个官员不识字  你拍五我拍五五个官员人人唬  你拍六我拍六六个官员国外溜  你拍七我拍七七个官员穿囚衣  你拍八我拍八八个少爷官爸爸 你拍九我拍九九个官员茅台酒,Y,NEG
6915,1,#官员财产公示#不要骂，不要闹贪官也是人，他贪点也好，他玩也行，只要能为老百姓办点实事就行！！！！！！！,Y,POS
6916,1,#官员财产公示#呵呵呵，很多天朝官员全体家人都拿了人家美帝绿卡了，一切皆畅通无阻！！,Y,NEG
6916,2,你说神马财产公示是不是很滑稽可笑之至？？？,Y,NEG
6917,1,#官员财产公示#纵向比起来还算有进步，不管是真是假，毕竟迈出去了这一步，但和西方国家比起来还需进一步透明。,Y,POS
6922,1,#官员财产公示#就算公示到底有多少是真的？,Y,NEG
6922,2,再说了，就算知道内幕，谁又敢去投诉啊？,Y,NEG
6922,3,最后吃亏的还是老百姓、纳税人！！！！,N,NA
6923,1,#官员财产公示#造假的人实际太多了！,Y,NEG
6923,2,说实话的没多二个，百姓还是不信任呢？,N,NA
6926,1,#官员财产公示#不是没意见，只是不敢说．．．．．．,Y,NEG
6927,1,#官员财产公示#一粒定心丸，定了你的心，贪官终是贪官，那些只是小事，蒙骗群众的眼睛,Y,NEG
6929,1,#官员财产公示#是官员为公民服务还是公民服务官员、、、,Y,NEG
6933,1,#官员财产公示#当官不贪污，他这官就没有办法当，当不了大官，就没有钱往上送，官就当不大，当不长，所以查中国贪官一般是查不下去的，就结案了，官员财产公示，作秀吧了，,Y,NEG
6934,1,#官员财产公示#这就是悲唆的中国，靠什么才能改变.,Y,NEG
6936,1,#官员财产公示#忽悠，接着忽悠！,Y,NEG
6938,1,#官员财产公示#每年清明得给官员烧香，你们都是财产的老祖宗---动不得！,Y,NEG
6938,2,只有烧高香，保佑人和财产一起消失，否则钱在银行，人已冰凉。,N,NA
6938,3,还是凉着待着比较好！,N,NA
6938,4,俺们纳税人的皮可以养一阵子，要不，又得被驴们按住一层一层的揭...,Y,NEG
6940,1,#官员财产公示#不明真相，怎会有人投诉？,Y,NEG
6942,1,#官员财产公示#很明显都假的，只要你给老百姓办实事，贪污点无所谓,Y,NEG
6944,1,#官员财产公示#经济最虚，食品最毒，官员最贪，城管最烂，外交最弱，军事最熊，房价最高，医药最贵，假货最多，污染最重，工人最苦，农民最穷，物价最高，工资最低， 口号最响，实干最少，官员财产最多。,Y,NEG
6945,1,#官员财产公示#又做了悲哀的落后的中国人！,Y,NEG
6945,2,惨！……,Y,NEG
6946,1,#官员财产公示#中国的官都是靠关系跑出来的，没有灰色收入怎么跑官和保官，这样的体制也是难为了他们。,Y,NEG
6946,2,官还是有钱人去做。,Y,NEG
6946,3,3代贫农你要去做官，必死无疑。,N,NA
6949,1,#官员财产公示#乌鸦一样黑，无语,Y,NEG
6953,1,#官员财产公示#作秀。,Y,NEG
6953,2,这就是典型的往脸上贴金。,Y,NEG
6953,3,又想当婊子又想立牌坊。,Y,NEG
6953,4,恶心!!!,Y,NEG
6955,1,#官员财产公示#有用么？,Y,NEG
6955,2,装13,Y,NEG
6956,1,#官员财产公示#有这态度是对的。,Y,POS
6956,2,不要急改革得一步一步来，共产党就怕“认真”两个字，一认真起来就没有办不到的事。,Y,POS
6957,1,#官员财产公示#把父母和子女等直系亲属和他们的的财产都公示了，那才叫真正公示,Y,NEG
6961,1,#官员财产公示#公示的能有多少;有意思吗?,Y,NEG
6961,2,三岁的孩子都知道公示的只是很小的一部分……,Y,NEG
6962,1,#官员财产公示#用黄陂话说就是“日大侠”，这件事本身就是以“皇帝的新衣”作剧本。,Y,NEG
6964,1,#官员财产公示#有人信吗？,Y,NEG
6964,2,如果是真的，那焦裕禄都能活过来；,Y,NEG
6965,1,#官员财产公示#为了惩治腐败，官员财产公示总比不公示要好一些。,Y,POS
6965,2,那些二等老实贪官可能要落网。,Y,POS
6966,1,#官员财产公示#相信公布的也不可信，除非每一个地方由民间成立廉洁机构，让老百姓监督，可以有权利查银行等机构。,Y,NEG
6968,1,#官员财产公示#天天问这些问题有用吗?,N,NA
6968,2,你腾讯有种带我们起义啊,N,NA
6969,1,#官员财产公示#如果有人投诉，那个人不是绝世高人就是天下第一等的傻子。,N,NA
6971,1,#官员财产公示#中国现在的社会，感觉就像旧社会的一个大地主压迫剥削着我们一样！,Y,NEG
6971,2,累死累活的为了讨生活，还要养着那些就知道剥削的地主，挨打受欺的却还是我们！,Y,NEG
6971,3,只是换了一种剥削的方式，不知大家是否同感！,N,NA
6974,1,#官员财产公示#没价值的课题不讨论！,Y,NEG
6974,2,咱换下一话题吧！,N,NA
6975,1,多地#官员财产公示#遇零投诉::从“第一个吃螃蟹的”新疆阿勒泰市，到之后陆陆续续进行试点的浙江慈溪、湖南浏阳、宁夏银川、宁夏青铜峡等地，包括官员财产申报、公示在内的领导干部个人事项公示制度，虽然各地具体操作有较大差异，但结果却非常相似——没有结果,N,NA
6978,1,#官员财产公示#开 开玩笑吧,Y,NEG
6979,1,#官员财产公示#在咱老百姓的心中，就真的只有朱镕基总理算得上是个好官了，他曾经拉下马了几个像云南李嘉廷省长这样的巨贪，功不可没呀。,Y,POS
6980,1,#官员财产公示#表面工夫谁不会做,Y,NEG
6982,1,#官员财产公示#公示的有意思吗？？,Y,NEG
6982,2,表面文章！,Y,NEG
6985,1,#官员财产公示#没有好的制度什么都是空的,Y,NEG
6987,1,#官员财产公示#我已经开始把这个新闻当做“掩耳盗铃”成语的现代版，教我儿子了！,Y,NEG
6987,2,你还别说，效果出奇的好。,N,NA
6987,3,感谢政府能给与我这么好的例子教育下一代。,Y,NEG
6987,4,呵呵！,N,NA
6987,5,备注：脱了裤子放屁，整个多此一举嘛！,Y,NEG
6988,1,#官员财产公示#公布的会是真的吗.,N,NA
6992,1,#官员财产公示#擦。。。,N,NA
6992,2,不管你信不信，反正没人信。。,Y,NEG
6994,1,#官员财产公示##新手报到#全是放它良的屁，说快活话骗骗老百姓。,Y,NEG
6994,2,现在的政府官员有不贪的吗？？？,Y,NEG
6994,3,官员财产公示？,N,NA
6994,4,你们信吗？,N,NA
6994,5,反正老子不信。,Y,NEG
6994,6,孔子，孟子也不会信。,Y,NEG
6994,7,哈哈。。。。,N,NA
6997,1,#官员财产公示#不管你信还是不信，反正我是不相信的。,Y,NEG
6998,1,#官员财产公示#可恶   傻子也不信,Y,NEG
7003,1,#官员财产公示#是不是说笑话啊，谁又写了一部中国的《天方夜谭》，让村干部公示都不可能，更何况比他们大的官呢。,Y,NEG
7005,1,#官员财产公示# 公示的都是能看的，关键我们就想看那些不被人所知的。,N,NA
7021,1,#官员财产公示#支持！,Y,POS
7021,2,/强,Y,POS
7022,1,#官员财产公示#是公开、公正的吗？,N,NA
7023,1,#官员财产公示#有再大的困难，也要推行官员财产申报公示制度，这是建设廉洁政府的有效办法，现在的三公公开也只是序幕，因为这是二十一世纪国家管理之潮流和方向！,Y,POS
7052,1,#官员财产公示#这你们也信呀，统治者就喜欢你们这样天真又容易懵到的公民，以后类似的公示想想再发言吧。,Y,NEG
7054,1,#官员财产公示#假、假，但为什么会没有结果呢，中国的公民真的是那么软弱无能吗,Y,NEG
7058,1,#官员财产公示#让官员财产公布，不如让公鸡下蛋来得容易些。,Y,NEG
7058,2,可能吗？,Y,NEG
7060,1,#官员财产公示#是以个人还是家庭,N,NA
7063,1,#官员财产公示# 脱了裤子放屁,Y,NEG
7071,1,#官员财产公示#生在中国有点可悲,Y,NEG
7073,1,#官员财产公示#无聊，根本没必要！,Y,NEG
7073,2,不看都知道！,Y,NEG
7075,1,#官员财产公示#公开了银行里的，，藏在床底下的谁知道啊！！！,Y,NEG
7077,1,#官员财产公示#公示是好事！,Y,POS
7077,2,但可信度有多少？,Y,NEG
7077,3,根本就没人信！,Y,NEG
7077,4,哄三岁小孩呀！,Y,NEG
7112,1,#官员财产公示# 公示了有能怎么样，还不是照样的贪，又不实行。,Y,NEG
7115,1,#官员财产公示# 我认识一位公务员家里有六套经济适用房。,N,NA
7116,1,#官员财产公示#官员财产公示是一大进步，反腐倡廉已提上议事日程，虽然效果甚徽，但毕竟引起了重视。,Y,POS
7116,2,政策是好的，可贯彻下来却变了味，走了形，监督机制很重要，要想真正落实到位，还需大家共同努力,Y,NEU
7129,1,#官员财产公示#总算是前进了一点，就是距百姓的愿望还很远,Y,POS
7130,1,#官员财产公示#不知道是执政者弱智还是媒体弱智，难道都把老百姓当弱智了？？？,Y,NEG
7130,2,伤不起啊！！！！,Y,NEG
7137,1,#官员财产公示#有个鬼用，公示出来的也要有人信吖？,Y,NEG
7141,1,#官员财产公示#无非就是走过场，这种事多了，谁信？,Y,NEG
7142,1,#官员财产公示#很好啊，说明我们国家官员很清廉为人民服务的。,Y,POS
7162,1,#官员财产公示#有多少真实信呢？,Y,NEG
7162,2,我很傻很呆也很不相信官员门公布的个人财产，在这里还有诚信度存在？,Y,NEG
7167,1,#官员财产公示#作秀，老百姓很难监督。,Y,NEG
7178,1,#官员财产公示#现在还有不贪污的领导吗？,Y,NEG
7178,2,不贪污能当领导吗？,Y,NEG
7178,3,不走后门谁提拔你，真要查没一个干净的。,Y,NEG
7178,4,贪没贪我们百姓心里有数，老百姓只是怕趟这趟浑水小心惹来杀身之祸还不知道是谁干的，政府对我们的生命安全是没有保障的。,Y,NEG
7178,5,所有只能零投诉,N,NA
7181,1,#官员财产公示#第一..公示本身就没有啥意义。,Y,NEG
7181,2,第二..还投诉呢？,Y,NEG
7181,3,普通老百姓都想多活几年。,N,NA
7182,1,#官员财产公示#继续继续做秀吧，反正老百姓早已麻木了，，，疯子做秀把百姓当傻子，，，不知道是谁愚弄了谁,Y,NEG
7186,1,#官员财产公示#作秀，老百姓很难监督.具有中国特色的财产公示.,Y,NEG
7193,1,#官员财产公示# 零投诉正是执行效果不好的表现。,Y,NEG
7197,1,#官员财产公示#应该谁举报贪污查查出来的赃款，按照百分比给予奖励。,N,NA
7197,2,同时可以查一查领导身边的亲戚，这样的话 就能涌现出很多打贪英雄,N,NA
7198,1,#官员财产公示#装，又在那装，掩耳盗铃真的有很有意思么？,Y,NEG
7850,1,#官员调研#出发点不错，支持！,Y,POS
7852,1,#官员调研#一个字儿，都是装逼的！,Y,NEG
7854,1,#官员调研#太好了，有些当官能这样做，就说明中国有救了。,Y,POS
7854,2,古往今来不都是这样做的，这样才能真正了解事实情况呀，证实找到再亮身份，有劲，给你力呀……！。,Y,POS
7857,1,#官员调研#省长水平之高,Y,NEG
7858,1,#官员调研#当前的社会的官场跟封建时代差不多，官官相互，它们谁还管老百姓死活，有些官员甚至是黑社会老大。,Y,NEG
7858,2,官场大量存在吃喝嫖赌，它们是黑社会的代言词了。,Y,NEG
7858,3,呵呵。,Y,NEG
7858,4,记者在一定时期也可能被官方收买的，我们期待着。,Y,NEG
7859,1,#官员调研#让贪污腐败来的更猛烈些吧！,Y,NEG
7862,1,#官员调研#微服私访？,N,NA
7862,2,先在的官员要多黑有多黑可能吗?,Y,NEG
7864,1,#官员调研#深入了解民情，换一种身份(例如是记者)可以更好的贴近百姓生活，打破传统的形式调查。,N,NA
7864,2,赞！,Y,POS
7865,1,#官员调研#有鸡蛋，我砸你一箩筐！,Y,NEG
7865,2,有病啊！,Y,NEG
7865,3,冒充记者就能问出个所以然来了吗？,N,NA
7866,1,#官员调研#调研多是走过场，下面做给上面看，也可理解为上面体恤下面难处，互相忽悠，或者说是互相给面子！,Y,NEG
7866,2,其实心知肚明，不是大是大非，或是危机到自身，谁和谁过不去呢！,N,NA
7866,3,加强舆论监督和放大效应才行之有效！,N,NA
7866,4,让一些罪恶和腐败无处遁形 (刚刚发表 来自 腾讯微博),N,NA
7869,1,#官员调研#因为现在官员大多都是贪官，中国的毒瘤,Y,NEG
7870,1,#官员调研#就这样，人被搞虚伪了，社会被搞浑了，政府没有公信力了。,Y,NEG
7877,1,#官员调研#坑尼马的谍啊！,Y,NEG
7877,2,公道在自人心啊！,N,NA
7877,3,尼马贪官污吏也是有苦衷的嘛？,Y,NEG
7877,4,理解万岁了！,N,NA
7878,1,#官员调研#这是好事。,Y,POS
7878,2,不予评论。,N,NA
7878,3,不要往歪处想就行。,N,NA
7881,1,#官员调研#官员调研借记者之名，这馊主意不错，至少说明我们的官员很有自知之明，知道自己是多么多么不受百姓爱戴。。。,Y,POS
7883,1,#官员调研#这样好啊。,Y,POS
7883,2,山东又更上一层楼了。,Y,POS
7894,1,#官员调研#恩，这样更好！,Y,POS
7903,1,#官员调研# 前几日看一电视剧《康熙微服私访记》里面有一段颇多感慨，就是贩茶叶的那段，剧情很俗套，反映的却是很实在，不知道是否还有博友看过……,Y,POS
7904,1,#官员调研#黑幕啊，赤裸裸的！,Y,NEG
7905,1,#官员调研# 现在除了中央政治局的人没有问题，别的都是贪官污吏。,Y,NEG
7907,1,#官员调研#危险啊，这说明现在的政府和老百姓是处于对立的状态，因为老百姓不愿也不敢对官员说真话。,Y,NEG
7911,1,#官员调研#哎   哟 喂！,N,NA
7911,2,尊敬的姜大明省长耶，快给我拉倒吧！,Y,NEG
7911,3,你以为你是康熙呀，让满腹肚腩的官下基层，还要冒充记者，这不是在给记者头上抹黑吗？,Y,NEG
7911,4,在说了，记者这种不畏强权，不怕坚难困苦，永求事实敢与说话的敬业精神，是你们所不及的！,Y,POS
7911,5,记者是人渣们的克星，是老百姓的救星，是受老百姓爱戴的！,Y,POS
7911,6,互听,N,NA
7912,1,#官员调研#都是贪婪的人,Y,NEG
7914,1,#官员调研#记者还算可以反映民情，但并非所有的记者都公正真实反映事实,Y,OTHER
7918,1,#官员调研#哈哈，官员又白又胖、鼻子微哼、表情傲然，已经成为一个特色，相信很大的一部分人一眼就能识别的。,N,NA
7918,2,可是我又想，从古至今，官员又是最会变色的一个群体，我又释然了，担心多余了。,Y,NEG
7924,1,#官员调研# 又一次走秀。,Y,NEG
7924,2,中国特色。,Y,NEG
7925,1,#官员调研#想玩康熙啊！,N,NA
7925,2,不要把官架子摆大，少捞点人民的血汗就不错了。,Y,NEG
7926,1,#官员调研#现在的官为民做实事的太少了,Y,NEG
7929,1,#官员调研#中国是个披依法治国的外衣干人治社会的事，从来都是跟着讲上一级要的政治…,Y,NEG
7929,2,封建残余，现在只是位置坐十年而已…,N,NA
7929,3,什么公平公正诚信作秀罢了，妖风很盛…,Y,NEG
